chr	start	end	BS	BS.norm	boundary	TADid	TAD
II	1551600	1551799	 1.33	-0.9596	0	419	1
II	1551800	1551999	1.294	-0.9957	0	419	1
II	1552000	1552199	1.242	-1.047	0	419	1
II	1552200	1552399	 1.21	-1.08	0	419	1
II	1552400	1552599	1.356	-0.9336	0	419	1
II	1552600	1552799	1.607	-0.6823	0	419	1
II	1552800	1552999	1.729	-0.5608	0	419	1
II	1553000	1553199	1.876	-0.4132	0	419	1
II	1553200	1553399	2.044	-0.2461	0	419	1
II	1553400	1553599	2.386	0.09586	0	419	1
II	1553600	1553799	2.806	0.5161	0	419	1
II	1553800	1553999	 2.64	 0.35	0	419	1
II	1554000	1554199	4.136	1.846	1	419.5	0
II	1554200	1554399	4.083	1.794	0	420	1
II	1554400	1554599	3.776	1.487	0	420	1
II	1554600	1554799	3.415	1.126	0	420	1
II	1554800	1554999	3.273	0.9834	0	420	1
II	1555000	1555199	2.972	0.6823	0	420	1
II	1555200	1555399	2.661	0.3717	0	420	1
II	1555400	1555599	2.368	0.0781	0	420	1
II	1555600	1555799	2.216	-0.07371	0	420	1
II	1555800	1555999	2.165	-0.1247	0	420	1
II	1556000	1556199	2.494	0.2042	1	420.5	0
II	1556200	1556399	2.429	0.1393	0	421	1
II	1556400	1556599	2.371	0.08164	0	421	1
II	1556600	1556799	2.269	-0.02027	0	421	1
II	1556800	1556999	2.209	-0.08094	0	421	1
II	1557000	1557199	2.381	0.09131	0	421	1
II	1557200	1557399	2.751	0.4616	0	421	1
II	1557400	1557599	2.978	0.6882	0	421	1
II	1557600	1557799	3.331	1.042	0	421	1
II	1557800	1557999	3.135	0.8457	0	421	1
II	1558000	1558199	3.466	1.177	1	421.5	0
II	1558200	1558399	2.429	0.1392	0	422	1
II	1558400	1558599	 2.27	-0.01979	0	422	1
II	1558600	1558799	2.034	-0.2553	0	422	1
II	1558800	1558999	2.019	-0.2703	0	422	1
II	1559000	1559199	2.377	0.0875	1	422.5	0
II	1559200	1559399	2.273	-0.01709	0	423	1
II	1559400	1559599	 2.17	-0.1201	0	423	1
II	1559600	1559799	1.909	-0.3805	0	423	1
II	1559800	1559999	1.696	-0.5933	0	423	1
II	1560000	1560199	1.577	-0.7127	0	423	1
II	1560200	1560399	1.355	-0.9348	0	423	1
II	1560400	1560599	1.362	-0.9275	0	423	1
II	1560600	1560799	1.575	-0.7151	0	423	1
II	1560800	1560999	1.637	-0.653	0	423	1
II	1561000	1561199	2.454	0.1645	0	423	1
II	1561200	1561399	2.611	0.3209	0	423	1
II	1561400	1561599	2.751	0.4615	0	423	1
II	1561600	1561799	2.803	0.5137	0	423	1
II	1561800	1561999	2.971	0.6817	0	423	1
II	1562000	1562199	3.189	0.899	0	423	1
II	1562200	1562399	3.213	0.9229	0	423	1
II	1562400	1562599	 3.23	0.9402	1	423.5	0
II	1562600	1562799	3.168	0.8784	0	424	1
II	1562800	1562999	2.905	0.6155	0	424	1
II	1563000	1563199	2.442	0.1523	0	424	1
II	1563200	1563399	1.985	-0.305	0	424	1
II	1563400	1563599	1.904	-0.386	0	424	1
II	1563600	1563799	1.771	-0.5189	0	424	1
II	1563800	1563999	1.725	-0.5646	0	424	1
II	1564000	1564199	1.553	-0.737	0	424	1
II	1564200	1564399	1.269	-1.02	0	424	1
II	1564400	1564599	1.321	-0.9682	0	424	1
II	1564600	1564799	 1.34	-0.9501	0	424	1
II	1564800	1564999	1.467	-0.8226	0	424	1
II	1565000	1565199	1.549	-0.7404	0	424	1
II	1565200	1565399	1.602	-0.6877	0	424	1
II	1565400	1565599	1.831	-0.4589	0	424	1
II	1565600	1565799	2.231	-0.05915	0	424	1
II	1565800	1565999	2.317	0.02756	0	424	1
II	1566000	1566199	2.554	0.2643	0	424	1
II	1566200	1566399	2.679	0.3889	0	424	1
II	1566400	1566599	2.749	0.4591	1	424.5	0
II	1566600	1566799	2.655	0.3649	0	425	1
II	1566800	1566999	2.546	0.2564	0	425	1
II	1567000	1567199	2.379	0.08941	0	425	1
II	1567200	1567399	2.183	-0.1069	0	425	1
II	1567400	1567599	1.743	-0.5468	0	425	1
II	1567600	1567799	1.577	-0.713	0	425	1
II	1567800	1567999	1.438	-0.8513	0	425	1
II	1568000	1568199	1.422	-0.8672	0	425	1
II	1568200	1568399	1.392	-0.8981	0	425	1
II	1568400	1568599	1.332	-0.9578	0	425	1
II	1568600	1568799	1.358	-0.9319	0	425	1
II	1568800	1568999	1.324	-0.9661	0	425	1
II	1569000	1569199	1.565	-0.7245	0	425	1
II	1569200	1569399	1.692	-0.5973	0	425	1
II	1569400	1569599	2.014	-0.2755	0	425	1
II	1569600	1569799	2.212	-0.0773	0	425	1
II	1569800	1569999	2.346	0.05668	0	425	1
II	1570000	1570199	2.384	0.09395	0	425	1
II	1570200	1570399	2.387	0.09712	0	425	1
II	1570400	1570599	2.515	0.2258	1	425.5	0
II	1570600	1570799	2.424	0.1341	0	426	1
II	1570800	1570999	2.308	0.01868	0	426	1
II	1571000	1571199	2.188	-0.1021	0	426	1
II	1571200	1571399	2.009	-0.281	0	426	1
II	1571400	1571599	1.903	-0.3871	0	426	1
II	1571600	1571799	0.9825	-1.307	0	426	1
II	1571800	1571999	0.9995	-1.29	0	426	1
II	1572000	1572199	1.014	-1.275	0	426	1
II	1572200	1572399	1.175	-1.115	0	426	1
II	1572400	1572599	 1.39	-0.8999	0	426	1
II	1572600	1572799	1.931	-0.3586	0	426	1
II	1572800	1572999	2.467	0.1771	0	426	1
II	1573000	1573199	2.753	0.4633	0	426	1
II	1573200	1573399	2.783	0.4929	0	426	1
II	1573400	1573599	3.029	0.7391	1	426.5	0
II	1573600	1573799	2.997	0.707	0	427	1
II	1573800	1573999	2.902	0.6124	0	427	1
II	1574000	1574199	2.875	0.5853	0	427	1
II	1574200	1574399	2.797	0.5071	0	427	1
II	1574400	1574599	2.463	0.1737	0	427	1
II	1574600	1574799	1.992	-0.2979	0	427	1
II	1574800	1574999	1.641	-0.6488	0	427	1
II	1575000	1575199	1.293	-0.9962	0	427	1
II	1575200	1575399	 1.09	-1.199	0	427	1
II	1575400	1575599	1.086	-1.204	0	427	1
II	1575600	1575799	1.644	-0.6455	0	427	1
II	1575800	1575999	2.393	0.1035	0	427	1
II	1576000	1576199	3.583	1.293	0	427	1
II	1576200	1576399	3.657	1.367	0	427	1
II	1576400	1576599	3.839	1.549	0	427	1
II	1576600	1576799	3.869	1.579	1	427.5	0
II	1576800	1576999	3.598	1.308	0	428	1
II	1577000	1577199	3.584	1.295	0	428	1
II	1577200	1577399	3.593	1.303	0	428	1
II	1577400	1577599	3.375	1.085	0	428	1
II	1577600	1577799	3.157	0.8675	0	428	1
II	1577800	1577999	2.819	0.5294	0	428	1
II	1578000	1578199	2.406	0.1159	0	428	1
II	1578200	1578399	2.003	-0.2863	0	428	1
II	1578400	1578599	2.013	-0.2762	0	428	1
II	1578600	1578799	 1.72	-0.5697	0	428	1
II	1578800	1578999	1.672	-0.6175	0	428	1
II	1579000	1579199	1.725	-0.5651	0	428	1
II	1579200	1579399	1.823	-0.4671	0	428	1
II	1579400	1579599	1.869	-0.4207	0	428	1
II	1579600	1579799	2.002	-0.2881	0	428	1
II	1579800	1579999	 2.05	-0.2395	0	428	1
II	1580000	1580199	2.112	-0.1773	0	428	1
II	1580200	1580399	2.211	-0.07882	0	428	1
II	1580400	1580599	2.288	-0.001262	0	428	1
II	1580600	1580799	 2.35	0.05994	1	428.5	0
II	1580800	1580999	2.309	0.01891	0	429	1
II	1581000	1581199	2.341	0.05115	0	429	1
II	1581200	1581399	2.259	-0.03098	0	429	1
II	1581400	1581599	2.151	-0.1383	0	429	1
II	1581600	1581799	 2.14	-0.1494	0	429	1
II	1581800	1581999	2.105	-0.1842	0	429	1
II	1582000	1582199	 2.05	-0.2393	0	429	1
II	1582200	1582399	1.942	-0.3474	0	429	1
II	1582400	1582599	1.858	-0.4315	0	429	1
II	1582600	1582799	 1.64	-0.6498	0	429	1
II	1582800	1582999	1.386	-0.9033	0	429	1
II	1583000	1583199	1.401	-0.8883	0	429	1
II	1583200	1583399	 1.47	-0.8193	0	429	1
II	1583400	1583599	1.625	-0.6648	0	429	1
II	1583600	1583799	1.827	-0.4622	0	429	1
II	1583800	1583999	1.887	-0.4026	0	429	1
II	1584000	1584199	2.151	-0.139	0	429	1
II	1584200	1584399	2.523	0.2335	0	429	1
II	1584400	1584599	2.706	0.4162	0	429	1
II	1584600	1584799	3.245	0.9552	0	429	1
II	1584800	1584999	 3.42	 1.13	0	429	1
II	1585000	1585199	3.435	1.145	0	429	1
II	1585200	1585399	3.481	1.191	1	429.5	0
II	1585400	1585599	3.111	0.8209	0	430	1
II	1585600	1585799	2.765	0.4756	0	430	1
II	1585800	1585999	2.477	0.1871	0	430	1
II	1586000	1586199	2.264	-0.02609	0	430	1
II	1586200	1586399	2.143	-0.1471	0	430	1
II	1586400	1586599	1.951	-0.3382	0	430	1
II	1586600	1586799	1.859	-0.4304	0	430	1
II	1586800	1586999	 1.61	-0.68	0	430	1
II	1587000	1587199	1.669	-0.6205	0	430	1
II	1587200	1587399	  1.5	-0.7897	0	430	1
II	1587400	1587599	 1.48	-0.81	0	430	1
II	1587600	1587799	1.788	-0.5021	0	430	1
II	1587800	1587999	1.816	-0.474	0	430	1
II	1588000	1588199	1.936	-0.354	0	430	1
II	1588200	1588399	2.204	-0.0857	0	430	1
II	1588400	1588599	2.308	0.01821	0	430	1
II	1588600	1588799	2.343	0.05309	0	430	1
II	1588800	1588999	2.343	0.05312	0	430	1
II	1589000	1589199	 2.46	0.1707	0	430	1
II	1589200	1589399	2.462	0.172	0	430	1
II	1589400	1589599	2.248	-0.04169	0	430	1
II	1589600	1589799	2.599	0.3092	1	430.5	0
II	1589800	1589999	2.355	0.06528	0	431	1
II	1590000	1590199	2.026	-0.2641	0	431	1
II	1590200	1590399	1.937	-0.3523	0	431	1
II	1590400	1590599	2.037	-0.2525	0	431	1
II	1590600	1590799	1.734	-0.5554	0	431	1
II	1590800	1590999	1.844	-0.4456	0	431	1
II	1591000	1591199	1.949	-0.3408	0	431	1
II	1591200	1591399	2.013	-0.2763	0	431	1
II	1591400	1591599	1.906	-0.3837	0	431	1
II	1591600	1591799	1.668	-0.6219	0	431	1
II	1591800	1591999	1.541	-0.7488	0	431	1
II	1592000	1592199	1.176	-1.114	0	431	1
II	1592200	1592399	1.225	-1.065	0	431	1
II	1592400	1592599	1.202	-1.088	0	431	1
II	1592600	1592799	1.428	-0.8615	0	431	1
II	1592800	1592999	1.476	-0.8132	0	431	1
II	1593000	1593199	1.476	-0.8135	0	431	1
II	1593200	1593399	1.578	-0.7112	0	431	1
II	1593400	1593599	  1.6	-0.6893	0	431	1
II	1593600	1593799	1.555	-0.7351	0	431	1
II	1593800	1593999	1.706	-0.584	0	431	1
II	1594000	1594199	1.768	-0.5216	0	431	1
II	1594200	1594399	1.812	-0.4773	0	431	1
II	1594400	1594599	1.812	-0.4774	0	431	1
II	1594600	1594799	1.769	-0.5205	0	431	1
II	1594800	1594999	1.725	-0.5642	0	431	1
II	1595000	1595199	1.535	-0.7546	0	431	1
II	1595200	1595399	 1.45	-0.8393	0	431	1
II	1595400	1595599	1.438	-0.8519	0	431	1
II	1595600	1595799	1.272	-1.017	0	431	1
II	1595800	1595999	1.184	-1.106	0	431	1
II	1596000	1596199	0.9602	-1.329	0	431	1
II	1596200	1596399	1.585	-0.7048	0	431	1
II	1596400	1596599	1.507	-0.7826	0	431	1
II	1596600	1596799	1.597	-0.6928	0	431	1
II	1596800	1596999	3.084	0.7945	0	431	1
II	1597000	1597199	3.347	1.057	0	431	1
II	1597200	1597399	3.433	1.143	0	431	1
II	1597400	1597599	3.606	1.317	1	431.5	0
II	1597600	1597799	3.469	 1.18	0	432	1
II	1597800	1597999	 3.15	0.8604	0	432	1
II	1598000	1598199	2.528	0.238	0	432	1
II	1598200	1598399	1.606	-0.6836	0	432	1
II	1598400	1598599	2.712	0.4222	0	432	1
II	1598600	1598799	   NA	   NA	0	432	1
II	1598800	1598999	6.934	4.644	1	432.5	0
II	1599000	1599199	4.003	1.713	0	433	0
II	1599200	1599399	3.944	1.654	0	433	0
II	1599400	1599599	3.935	1.645	0	433	0
II	1599600	1599799	 3.48	 1.19	0	433	0
II	1599800	1599999	2.618	0.3282	0	433	0
II	1600000	1600199	2.524	0.2347	0	433	0
II	1600200	1600399	2.522	0.2326	0	433	0
II	1600400	1600599	2.603	0.3134	0	433	0
II	1600600	1600799	2.841	0.5509	1	433.5	0
II	1600800	1600999	2.552	0.2627	0	434	1
II	1601000	1601199	2.004	-0.2858	0	434	1
II	1601200	1601399	1.867	-0.4222	0	434	1
II	1601400	1601599	3.015	0.7254	1	434.5	0
II	1601600	1601799	   NA	   NA	0	435	1
II	1601800	1601999	1.654	-0.6361	0	435	1
II	1602000	1602199	0.6949	-1.595	0	435	1
II	1602200	1602399	1.418	-0.8719	0	435	1
II	1602400	1602599	1.602	-0.6881	0	435	1
II	1602600	1602799	1.602	-0.6881	0	435	1
II	1602800	1602999	1.602	-0.6881	0	435	1
II	1603000	1603199	1.602	-0.6881	0	435	1
II	1603200	1603399	1.602	-0.6881	0	435	1
II	1603400	1603599	1.616	-0.6737	0	435	1
II	1603600	1603799	1.514	-0.7754	0	435	1
II	1603800	1603999	4.707	2.417	1	435.5	0
II	1604000	1604199	4.707	2.417	1	436.5	0
II	1604200	1604399	4.707	2.417	1	437.5	0
II	1604400	1604599	4.707	2.417	0	438	0
II	1604600	1604799	4.707	2.417	0	438	0
II	1604800	1604999	5.614	3.324	1	438.5	0
II	1605000	1605199	   NA	   NA	0	439	0
II	1605200	1605399	   NA	   NA	0	439	0
II	1605400	1605599	   NA	   NA	0	439	0
II	1605600	1605799	   NA	   NA	0	439	0
II	1605800	1605999	   NA	   NA	0	439	0
II	1606000	1606199	   NA	   NA	0	439	0
II	1606200	1606399	   NA	   NA	0	439	0
II	1606400	1606599	   NA	   NA	0	439	0
II	1606600	1606799	   NA	   NA	0	439	0
II	1606800	1606999	   NA	   NA	0	439	0
II	1607000	1607199	   NA	   NA	0	439	0
II	1607200	1607399	   NA	   NA	0	439	0
II	1607400	1607599	   NA	   NA	0	439	0
II	1607600	1607799	   NA	   NA	0	439	0
II	1607800	1607999	   NA	   NA	0	439	0
II	1608000	1608199	   NA	   NA	0	439	0
II	1608200	1608399	   NA	   NA	0	439	0
II	1608400	1608599	   NA	   NA	0	439	0
II	1608600	1608799	   NA	   NA	0	439	0
II	1608800	1608999	   NA	   NA	0	439	0
II	1609000	1609199	   NA	   NA	0	439	0
II	1609200	1609399	   NA	   NA	0	439	0
II	1609400	1609599	   NA	   NA	0	439	0
II	1609600	1609799	   NA	   NA	0	439	0
II	1609800	1609999	   NA	   NA	0	439	0
II	1610000	1610199	   NA	   NA	0	439	0
II	1610200	1610399	   NA	   NA	0	439	0
II	1610400	1610599	   NA	   NA	0	439	0
II	1610600	1610799	   NA	   NA	0	439	0
II	1610800	1610999	   NA	   NA	0	439	0
II	1611000	1611199	   NA	   NA	0	439	0
II	1611200	1611399	   NA	   NA	0	439	0
II	1611400	1611599	   NA	   NA	0	439	0
II	1611600	1611799	   NA	   NA	0	439	0
II	1611800	1611999	   NA	   NA	0	439	0
II	1612000	1612199	   NA	   NA	0	439	0
II	1612200	1612399	   NA	   NA	0	439	0
II	1612400	1612599	   NA	   NA	0	439	0
II	1612600	1612799	   NA	   NA	0	439	0
II	1612800	1612999	   NA	   NA	0	439	0
II	1613000	1613199	   NA	   NA	0	439	0
II	1613200	1613399	   NA	   NA	0	439	0
II	1613400	1613599	   NA	   NA	0	439	0
II	1613600	1613799	   NA	   NA	0	439	0
II	1613800	1613999	   NA	   NA	0	439	0
II	1614000	1614199	   NA	   NA	0	439	0
II	1614200	1614399	   NA	   NA	0	439	0
II	1614400	1614599	   NA	   NA	0	439	0
II	1614600	1614799	   NA	   NA	0	439	0
II	1614800	1614999	   NA	   NA	0	439	0
II	1615000	1615199	   NA	   NA	0	439	0
II	1615200	1615399	   NA	   NA	0	439	0
II	1615400	1615599	   NA	   NA	0	439	0
II	1615600	1615799	   NA	   NA	0	439	0
II	1615800	1615999	   NA	   NA	0	439	0
II	1616000	1616199	   NA	   NA	0	439	0
II	1616200	1616399	   NA	   NA	0	439	0
II	1616400	1616599	   NA	   NA	0	439	0
II	1616600	1616799	   NA	   NA	0	439	0
II	1616800	1616999	   NA	   NA	0	439	0
II	1617000	1617199	   NA	   NA	0	439	0
II	1617200	1617399	   NA	   NA	0	439	0
II	1617400	1617599	   NA	   NA	0	439	0
II	1617600	1617799	   NA	   NA	0	439	0
II	1617800	1617999	   NA	   NA	0	439	0
II	1618000	1618199	   NA	   NA	0	439	0
II	1618200	1618399	   NA	   NA	0	439	0
II	1618400	1618599	   NA	   NA	0	439	0
II	1618600	1618799	   NA	   NA	0	439	0
II	1618800	1618999	   NA	   NA	0	439	0
II	1619000	1619199	   NA	   NA	0	439	0
II	1619200	1619399	   NA	   NA	0	439	0
II	1619400	1619599	   NA	   NA	0	439	0
II	1619600	1619799	   NA	   NA	0	439	0
II	1619800	1619999	   NA	   NA	0	439	0
II	1620000	1620199	   NA	   NA	0	439	0
II	1620200	1620399	   NA	   NA	0	439	0
II	1620400	1620599	   NA	   NA	0	439	0
II	1620600	1620799	   NA	   NA	0	439	0
II	1620800	1620999	4.885	2.596	1	439.5	0
II	1621000	1621199	1.505	-0.7847	0	440	1
II	1621200	1621399	1.397	-0.8929	0	440	1
II	1621400	1621599	1.353	-0.9367	0	440	1
II	1621600	1621799	1.232	-1.058	0	440	1
II	1621800	1621999	1.509	-0.7805	0	440	1
II	1622000	1622199	 1.44	-0.8497	0	440	1
II	1622200	1622399	1.508	-0.7817	0	440	1
II	1622400	1622599	1.652	-0.6373	0	440	1
II	1622600	1622799	1.738	-0.5513	0	440	1
II	1622800	1622999	1.832	-0.4572	0	440	1
II	1623000	1623199	1.928	-0.3621	0	440	1
II	1623200	1623399	1.918	-0.3713	0	440	1
II	1623400	1623599	1.947	-0.3423	0	440	1
II	1623600	1623799	1.935	-0.3548	0	440	1
II	1623800	1623999	 1.92	-0.37	0	440	1
II	1624000	1624199	1.804	-0.4855	0	440	1
II	1624200	1624399	 1.75	-0.5394	0	440	1
II	1624400	1624599	1.462	-0.8274	0	440	1
II	1624600	1624799	1.524	-0.7659	0	440	1
II	1624800	1624999	1.633	-0.6562	0	440	1
II	1625000	1625199	1.702	-0.588	0	440	1
II	1625200	1625399	1.704	-0.5855	0	440	1
II	1625400	1625599	1.772	-0.5173	0	440	1
II	1625600	1625799	1.448	-0.842	0	440	1
II	1625800	1625999	1.498	-0.792	0	440	1
II	1626000	1626199	1.509	-0.7803	0	440	1
II	1626200	1626399	1.505	-0.7844	0	440	1
II	1626400	1626599	1.406	-0.8841	0	440	1
II	1626600	1626799	1.339	-0.9505	0	440	1
II	1626800	1626999	1.279	-1.011	0	440	1
II	1627000	1627199	1.147	-1.143	0	440	1
II	1627200	1627399	0.9442	-1.345	0	440	1
II	1627400	1627599	0.8593	-1.43	0	440	1
II	1627600	1627799	3.771	1.481	1	440.5	0
II	1627800	1627999	   NA	   NA	0	441	0
II	1628000	1628199	   NA	   NA	0	441	0
II	1628200	1628399	   NA	   NA	0	441	0
II	1628400	1628599	   NA	   NA	0	441	0
II	1628600	1628799	   NA	   NA	0	441	0
II	1628800	1628999	   NA	   NA	0	441	0
II	1629000	1629199	   NA	   NA	0	441	0
II	1629200	1629399	   NA	   NA	0	441	0
II	1629400	1629599	   NA	   NA	0	441	0
II	1629600	1629799	   NA	   NA	0	441	0
II	1629800	1629999	   NA	   NA	0	441	0
II	1630000	1630199	   NA	   NA	0	441	0
II	1630200	1630399	   NA	   NA	0	441	0
II	1630400	1630599	   NA	   NA	0	441	0
II	1630600	1630799	   NA	   NA	0	441	0
II	1630800	1630999	   NA	   NA	0	441	0
II	1631000	1631199	   NA	   NA	0	441	0
II	1631200	1631399	   NA	   NA	0	441	0
II	1631400	1631599	   NA	   NA	0	441	0
II	1631600	1631799	   NA	   NA	0	441	0
II	1631800	1631999	   NA	   NA	0	441	0
II	1632000	1632199	   NA	   NA	0	441	0
II	1632200	1632399	   NA	   NA	0	441	0
II	1632400	1632599	   NA	   NA	0	441	0
II	1632600	1632799	   NA	   NA	0	441	0
II	1632800	1632999	   NA	   NA	0	441	0
II	1633000	1633199	   NA	   NA	0	441	0
II	1633200	1633399	   NA	   NA	0	441	0
II	1633400	1633599	   NA	   NA	0	441	0
II	1633600	1633799	   NA	   NA	0	441	0
II	1633800	1633999	   NA	   NA	0	441	0
II	1634000	1634199	   NA	   NA	0	441	0
II	1634200	1634399	   NA	   NA	0	441	0
II	1634400	1634599	   NA	   NA	0	441	0
II	1634600	1634799	   NA	   NA	0	441	0
II	1634800	1634999	   NA	   NA	0	441	0
II	1635000	1635199	   NA	   NA	0	441	0
II	1635200	1635399	   NA	   NA	0	441	0
II	1635400	1635599	   NA	   NA	0	441	0
II	1635600	1635799	   NA	   NA	0	441	0
II	1635800	1635999	   NA	   NA	0	441	0
II	1636000	1636199	   NA	   NA	0	441	0
II	1636200	1636399	   NA	   NA	0	441	0
II	1636400	1636599	   NA	   NA	0	441	0
II	1636600	1636799	   NA	   NA	0	441	0
II	1636800	1636999	   NA	   NA	0	441	0
II	1637000	1637199	   NA	   NA	0	441	0
II	1637200	1637399	   NA	   NA	0	441	0
II	1637400	1637599	   NA	   NA	0	441	0
II	1637600	1637799	   NA	   NA	0	441	0
II	1637800	1637999	   NA	   NA	0	441	0
II	1638000	1638199	   NA	   NA	0	441	0
II	1638200	1638399	   NA	   NA	0	441	0
II	1638400	1638599	   NA	   NA	0	441	0
II	1638600	1638799	   NA	   NA	0	441	0
II	1638800	1638999	   NA	   NA	0	441	0
II	1639000	1639199	   NA	   NA	0	441	0
II	1639200	1639399	   NA	   NA	0	441	0
II	1639400	1639599	   NA	   NA	0	441	0
II	1639600	1639799	   NA	   NA	0	441	0
II	1639800	1639999	   NA	   NA	0	441	0
II	1640000	1640199	   NA	   NA	0	441	0
II	1640200	1640399	   NA	   NA	0	441	0
II	1640400	1640599	   NA	   NA	0	441	0
II	1640600	1640799	   NA	   NA	0	441	0
II	1640800	1640999	   NA	   NA	0	441	0
II	1641000	1641199	   NA	   NA	0	441	0
II	1641200	1641399	   NA	   NA	0	441	0
II	1641400	1641599	   NA	   NA	0	441	0
II	1641600	1641799	   NA	   NA	0	441	0
II	1641800	1641999	   NA	   NA	0	441	0
II	1642000	1642199	   NA	   NA	0	441	0
II	1642200	1642399	   NA	   NA	0	441	0
II	1642400	1642599	   NA	   NA	0	441	0
II	1642600	1642799	   NA	   NA	0	441	0
II	1642800	1642999	   NA	   NA	0	441	0
II	1643000	1643199	 16.2	13.91	1	441.5	0
II	1643200	1643399	1.037	-1.253	0	442	1
II	1643400	1643599	0.4635	-1.826	0	442	1
II	1643600	1643799	0.301	-1.989	0	442	1
II	1643800	1643999	0.4615	-1.828	0	442	1
II	1644000	1644199	12.15	9.858	1	442.5	0
II	1644200	1644399	1.704	-0.5859	0	443	1
II	1644400	1644599	2.045	-0.2447	0	443	1
II	1644600	1644799	2.511	0.2215	0	443	1
II	1644800	1644999	2.448	0.1581	0	443	1
II	1645000	1645199	2.589	0.2998	0	443	1
II	1645200	1645399	2.632	0.3428	0	443	1
II	1645400	1645599	2.596	0.3065	0	443	1
II	1645600	1645799	2.811	0.5213	0	443	1
II	1645800	1645999	 2.88	0.5901	0	443	1
II	1646000	1646199	3.122	0.8328	0	443	1
II	1646200	1646399	3.179	0.8889	0	443	1
II	1646400	1646599	3.281	0.9912	0	443	1
II	1646600	1646799	2.633	0.343	0	443	1
II	1646800	1646999	3.866	1.576	0	443	1
II	1647000	1647199	16.97	14.68	1	443.5	0
II	1647200	1647399	1.484	-0.8052	0	444	1
II	1647400	1647599	1.648	-0.642	0	444	1
II	1647600	1647799	1.661	-0.6289	0	444	1
II	1647800	1647999	1.248	-1.042	0	444	1
II	1648000	1648199	1.328	-0.9616	0	444	1
II	1648200	1648399	1.269	-1.021	0	444	1
II	1648400	1648599	1.236	-1.053	0	444	1
II	1648600	1648799	1.209	-1.08	0	444	1
II	1648800	1648999	1.243	-1.047	0	444	1
II	1649000	1649199	1.286	-1.004	0	444	1
II	1649200	1649399	1.322	-0.9675	0	444	1
II	1649400	1649599	1.435	-0.8543	0	444	1
II	1649600	1649799	1.609	-0.681	0	444	1
II	1649800	1649999	 1.69	-0.5996	0	444	1
II	1650000	1650199	1.984	-0.3055	0	444	1
II	1650200	1650399	2.282	-0.008017	0	444	1
II	1650400	1650599	2.481	0.1909	0	444	1
II	1650600	1650799	2.613	0.3231	0	444	1
II	1650800	1650999	2.581	0.2916	0	444	1
II	1651000	1651199	 2.63	0.3405	0	444	1
II	1651200	1651399	2.652	0.3628	1	444.5	0
II	1651400	1651599	2.591	0.3015	0	445	1
II	1651600	1651799	2.531	0.2417	0	445	1
II	1651800	1651999	2.456	0.1667	0	445	1
II	1652000	1652199	2.502	0.2122	0	445	1
II	1652200	1652399	2.146	-0.1435	0	445	1
II	1652400	1652599	1.785	-0.5047	0	445	1
II	1652600	1652799	1.229	-1.06	0	445	1
II	1652800	1652999	1.117	-1.173	0	445	1
II	1653000	1653199	1.127	-1.163	0	445	1
II	1653200	1653399	1.232	-1.058	0	445	1
II	1653400	1653599	1.271	-1.019	0	445	1
II	1653600	1653799	1.493	-0.7969	0	445	1
II	1653800	1653999	1.592	-0.6973	0	445	1
II	1654000	1654199	1.988	-0.3013	0	445	1
II	1654200	1654399	2.198	-0.09159	0	445	1
II	1654400	1654599	2.366	0.07644	0	445	1
II	1654600	1654799	2.389	0.09983	0	445	1
II	1654800	1654999	2.421	0.1314	0	445	1
II	1655000	1655199	3.129	0.8394	1	445.5	0
II	1655200	1655399	3.087	0.797	0	446	1
II	1655400	1655599	2.939	0.6494	0	446	1
II	1655600	1655799	2.674	0.3843	0	446	1
II	1655800	1655999	2.657	0.3669	0	446	1
II	1656000	1656199	2.571	0.2812	0	446	1
II	1656200	1656399	2.369	0.0791	0	446	1
II	1656400	1656599	2.297	0.00733	0	446	1
II	1656600	1656799	2.087	-0.2029	0	446	1
II	1656800	1656999	2.092	-0.1975	0	446	1
II	1657000	1657199	1.945	-0.3442	0	446	1
II	1657200	1657399	1.743	-0.5467	0	446	1
II	1657400	1657599	1.744	-0.5456	0	446	1
II	1657600	1657799	1.516	-0.7735	0	446	1
II	1657800	1657999	1.409	-0.8802	0	446	1
II	1658000	1658199	1.485	-0.8044	0	446	1
II	1658200	1658399	1.688	-0.6012	0	446	1
II	1658400	1658599	1.807	-0.4828	0	446	1
II	1658600	1658799	2.142	-0.1475	0	446	1
II	1658800	1658999	2.555	0.2655	0	446	1
II	1659000	1659199	2.757	0.4671	0	446	1
II	1659200	1659399	2.905	0.6154	1	446.5	0
II	1659400	1659599	2.893	0.6034	0	447	0
II	1659600	1659799	2.722	0.4323	0	447	0
II	1659800	1659999	2.674	0.3844	0	447	0
II	1660000	1660199	2.732	0.4423	0	447	0
II	1660200	1660399	2.774	0.4848	0	447	0
II	1660400	1660599	2.852	0.5626	0	447	0
II	1660600	1660799	2.878	0.5888	1	447.5	0
II	1660800	1660999	2.361	0.07177	0	448	1
II	1661000	1661199	2.295	0.005333	0	448	1
II	1661200	1661399	1.996	-0.2937	0	448	1
II	1661400	1661599	1.696	-0.5937	0	448	1
II	1661600	1661799	 1.54	-0.7495	0	448	1
II	1661800	1661999	1.512	-0.7774	0	448	1
II	1662000	1662199	1.565	-0.7246	0	448	1
II	1662200	1662399	1.633	-0.6564	0	448	1
II	1662400	1662599	1.608	-0.6819	0	448	1
